ID,Target
sr3yFfVECVy7kLZz,Pembrooke and my heires shall and will unto the said Coll. Thomas
xLZXpQJXY7LBCzRp,whatsoever that now can or hereafter claime or that shall
sMnHngJrTM84Z3Qe,enemye onelye excepted) And for the true pformance of all and singuler the
UpNwJuTRuJuklLQt,unto my said attorney my full and whole power and authority deale
HuVNG1r8qr4cJJQK,This Indenture witnesseth that I Edward Harrison
A2cUe9f6WNWGFW9u,hundred acres of land fallen & unfalllen be it more or lesse & alsoe
GP88oBquqOJCxWNC,in the Island of Barbados Gent. of the one part
HggUoIymmHQpKO8l,administrs or assignes for ever free and cleere and freely & cleerly accquitted &
9OjtR469Y3UPx98a,sd John Dyer for good & valuable consideracons me hereunto moveing also for & in -
FDsTfQViFsyMlYeg,said Alec Hur dis in the some of two thousand pounds ster : for the
sWbo2UvvpnId66Qp,unto the seaside & for better securitye I doe bind myself my heires exec^rs
6l9h1ovTqYyNTSkj,"Sealed and dd in the prsence of, John Wilkes -"
iPWmH2tQy1KNdWRR,these pties in maner either the other w^ch together the
AtYZFxDSYcvf1W8j,This Indenture made the seaven and twentieth day of January A^o Dom 1640 Betweene
Ypp3CcdYrULfU3QF,in pish of Michaell buying and adjoyning
I7fDan256kRgfMka,as under his hand may and shall appeare To have and to hould all and
m451q8QlFktCZDgh,of May In the Six and twentyeth yeare of the reigne
5HguAFu2sh0nYvrO,"accons, Suite, or Suites, Debts, Judgets , Quare"
c6UBKLZPmMMqvec8,tree upon y^e same Standinge lyeinge groweinge or beinge
NOTlft16xFsTsujd,Capt: James Drax south west upon John Downells north
pU1TO7gDyVvpMEcu,together with all penaltyes forfitures Cost charges damages sum & sume
suaYMkQOGZz4au9k,said John Broadhead & Thomas Smith doe bind us our heires Exec^rs
GBJ0CywolBMaKF2U,thereunto belonginge or in anie wyse apperteyneinge unto the said Nicholas Dyes
HPvWOlCY08BG2lbK,To all xpian People to whome this p^rsent wr
lZWmq53ACO6Ng3Ok,boare that is thereon the said plantacon being in the whole tenne acres and
gEiPmQy7GxcqUVYQ,Expressed To y^e use Intent and purpose first unto my
marjZ0np0oSHHOWp,"Swine, (for divers good causes and Consideracons mee there"
GgFMoSscz2vQkSEZ,ejecon disturbance trouble or deniall of us ye aforesd John Broadhead
or6st8qiMM8czErQ,madeor or committed by us the above named Henry Weston and Edward
spdp09SWkxcVWkFq,Island to mee in hand by Samuell fford and James Cole of the Island
RgWKQPGfBVlx8sMM,appeared before mee this 20th of October 1674 and
lBYF2immMMaRZF2z,ministrators doe covenant promise grant and agree
vevgJRysqU2Q96M3,after his arrivall in London or his assignes the the prsent obligacon to be void & of none
x9hcmQJIaiFnaqjF,or persons whatsoever that shall lay or pretend to lay any clayme
MZC9yfhWyyiXUIzB,hereof as wittness my hand and seale this seaventh
gK3m6hYNjlUK8rfX,thereupon He the sd Robt Bridges his heires adm^rs. or ass To have &
PjXTk9GHUMPH7XvC,Intestinonium premissorum ego vots prenominatus pris Intrumentum signo meo
lR7Lj8nHox79kjnD,haveing heard did protest even as by these p^rsent
PyFjlhbZ0qu37TXr,to his owne pper use and behoofe all and every the servants wares
Vs0ckUinRP7TW9sQ,them into the round house of the said with armed guards our
JY5Qoovx8wzpGxLJ,This Plott Represents the for ye of part of I Ground
yaTnnrWTZYeKgZ3I,Capt Phillip Bell his heires exers admistrs and assignes and to and with every of them
n6FAWJhxeWgGXXuA,and I the sd Tho Ware doe and will hereby rectify & comfirme the said eight
v8eBVF8dtvcTvUN0,warrantlye that hee and his assignes shall and will peaceab
C3zJah0kAMBkv9c2,acceteyne bargaine and sale thereof for one whole yeare to him made
Fbs5fvY9uFI8OgpO,as Well for him Selfe and Company as allsoe in the behalfe
uF4YSfZPWrtz8Q9M,wth the appurtenances & evy pte & pcell thereof to them the
lU7fYkVs4saVSlLm,"Sign Tho Gamber, Rich: Jones, mrk: X Hen Collingwood"
gzmjFOb9mPrKhqg3,for and as his voluntary act and Deed Hen: s
uXYxL1xIkFDVdSAL,Lands of the Said Moore Deceased : Together with
6bPvYAA2TKY8oFvt,as well of ye said Saigt Major Wm Hilliard as himselfe And
27HMZThz0UJ3pgEg,Foure yeares until notice shall be given him by the said Tho:
UW3knVk6bn3B8yHB,ecutors adminis trators and Assignes for ever ye said
GBuYg6OqB1AZdYYg,This day being the 3^d. of August. 167 
XMFgTIY72Kkq9gMu,well and truly paid whereof I ye sd Charles Ambler do hereby acknowledge ye
bfU4V6lm5iKV7OBe,with ye sd Tho : Wager his heires Exec^rs Adm^rs & assigne & evy
ybHdxwIi0RiAjWm7,"him there unto moveing, but more Especially, for and in-"
uG4NCGRkTtiVx2Ax,"Lawfully claiming or pretending, any right title or"
gzpmWl4xo2Y84pTB,"as aforesaid peaceably and quietly, without an"
zqaHoco80CpzaBd9,To all Xpian people to whome theis prsents shall come Henry Weston an
k1X72nCGxSWCDgR4,without the Lett suite trouble eviction molest
dvKdrhhDQ1KO2REC,"and all others therein Concerned for all Costs, Damages"
yMWM7gusTJl08Ead,"charged and Exenorated, from all Maner of former gifts grants,"
zWyNM0OW9CG4qkc7,Especially for and in Consideracon that Thomas Williams of the Said parrish
iAVVihsqum6EgvPc,"presents, I doe Solemnly protest against the"
YiHQMLogzaI2Duj0,one thousand six hundred sixty and seaven and in the twentieth year of this
2qdcNpQUUHa33I7U,"the yeares rent which hee the said Lewis is then to pay, and the said John Lewis"
j5pSJnzITPaBdYf3,tors and Assignes all that his plantation or plantations
cQKL6J1nK2FzODpH,ye third part of ye moyetie of a plantacon wch I lately
CkVloXN4ZVhEWyeN,And Interest of in or to the premisses or any
o7KX7MePvy6TVVUy,fullfill and accomplish all and every lawfull act and acts thing and things
8lGd2LO84KMYDbiq,"Richard Barrett in this said Capacity, or the said Richard Aley his Ex.^rs. adm.rs or assig"
R6Fry5gVhVpU1KMW,tions us hereunto moveing have given granted bargained
baTY3OlGskirWgFc,Barbados June 21.^st 1693 Exchange for 100 sterl
FHXdHOGWUA6TTWBW,of lawfull money of England if the same be lawfully
sX9K8N4FRDKfTEJO,England Scotland ffrance and Ireland King Defender of the faith.
dyV6PZfMsMKXLhm6,doe Assigne and sett over unto Francis Wood of the
jXIRLu3aNdTWwLhX,pcell thereof I the abovenamed Thomas Whitehead of the aforesaid Island
A7BZNIbYOlXDBR4t,"and Singular the houses, Ediffices, buildings, And all othe"
uzxpvkZrPpEXDWU8,"y.^e prebargained premises, and also ^all Estate right Tytle Interest, Use"
pk57nExaGWnNFphD,Rich:^d Drury his Execut:rs Administ:^rs or Assignes all
NIVZ19ou1tg6UfOz,there with fully satisfied and contented and there of and of every part
C2rgepkuUE8ULE88,& priviledges belonging unto the same or any pte thereof & the sd Jon :
kKpK12yR5IvyWViY,other pson or psons clayninge any right title or interest to ye same or any pte thereof
h1oa0yGP99A3lqcY,Damages and preducies which hath shall or may accrew or arise
FDwWTjwT3PDjoe0y,ample maner as the said Elinor Northy doth now hould
eJDgcNQzOHuBtivW,& lawful authority to demise lease and to forme let the afore
MCanhcJdHnqJUaNI,made among themselves as aforemenconed and are troublesome
p43kr4OIsQ6eSUU5,at and before the ensealing & delivery hereof by the said William Sisten the
xAcjpX3hdUBtXcCX,Michaells within the Island aforesaid ( Executors to the Last Will
pcV8GSjK9kOqOJiG,lawfully claymeing or prtending any right title to any
xXrBXDDjcweCgbDn,administrators shall well and truly pay or cause to be paid unto
jXENNwW0up5VdlrP,or some other shipe or shipes w^th shall come from the Barbados to
nM9nz3Q6iEygDA60,Sealed signed and delivered in presence of
7C2xfIU1mdryRMMc,28^th Martii To all Xpian people to whome theis prsents shall come greetinge Wee Morgan
8kVoRTYvFhuU1ZxJ,accompts bound for this Island and in her voyage being in the latitude
z6PLTV0idHlI4oZi,that wee George Blacklock and Robert Taylor of the Island of Barbados
r1dHVHXv3h85PPBo,Sixth day of July In the yeare One thousand
Jz4fqVSNJsjxc2DN,"things , devises assureunces and convegences in the law bee it by fine comon"
36AzkhiIAEVey953,cotton for the w^ch somme I the aforesaid Capt Alleyn doth confesse my selfe
HuvFXfZYDtMQcZxH,executors administrators and Assignes shall peaceably
jyTYOjVyuxgfa8tC,his heires exers or assignes To have and to hould forever without lett or hinderance or
tFI91ZC9bcvdvYUc,and admistrs Together with ye storehouse where I now live to pay or cause to be
oFBwvqCzeCiCwE8o,"Mary, her heires & Assignes, ags:^t all & Every person & persons Shall & Will Warrant & for"
ZVVPaZ7nTQKMwiXS,Cotton wool to maintayne and make good to the abovemenconed prmisses
gEkVz95jGXap8nS4,"Every and either of them, Have given granted bargained Sold aliened"
W8tTDPj2Gg6io6xy,my heirs exers or assignes in case I the said Thomas Madox or anne of them
wWv8kWjsUWkScxMY,which s:^d plantation is bounded upon the Lands
zHBNAMcc7fMk4nmf,thousand nine hundred thirty & one pounds of Muscovado
KDplmTJgwsvviD98,a said Michaell Hall for my himself his heir
au6o6wuP8GHi2n6q,doe : fully and absolutely grante bargaine Sell Enffeofe and
Ru61iksVggsYjbzA,Ass: for ever free & cleer of & from all maner of Incubrances
MaZREv0u3fv1rSvi,peacably to have hold & enjoy all & singular ye prmisses above
eHXjJq4nNKXCtHYy,and Successors on twenty Nineth day of September yea
3sGK90HG66bXoUgx,in the penall some of six thousand pounds of good cleare cotton woole
1YHqj2lEn3zV1iDU,Richard Noke deputy Secretary of the said Island and sole Notary
IuScGN56J64MF0Fq,for and in consideration of the sume of one hundred pounds
snMtxO2mPr5MFnid,Lord God everlasting Know yee that I the said Lucie
33o5fNcUPwCDiarW,and north upon the plantacon of M^r Jon Johnson and east upon the
GEitygznamZYXspH,& Elizabeth Haynes of ye sd Island widdowe wch we ye sd
cSKdrih2DDAkWvo4,Capt Thomas Searle his heires and assignes to save and keepe harmlesse the said
Aoii3sHP85gvuq83,any other pson or pson wtoever w^ch shall or may lawfully clayme any
frwEdBu7SI5SBXGB,and take the wants issues and profitts thereof
3YWtT2uTcrAfF4px,therein or in any pte or pcell thereof w^th th'appertenances by from or under me
jL5kxXQ8QIQl34kH,mchantable tobaccoe to pforme the pmisses above Specified
XJgJexw5nQLlxSGI,bargaine sell alienate enfeoffe and Confirmd ; unto the
L7eton0ziLMKq4yO,Entred this lasting Know yea that I the sayd Henry Fee for divers
cAiIWPKQlkmHqnx2,"my Meanes, Actt, Consent, or prcurement Dis"
gN8qJ5Nzi68K80XI,the said Solomon Deleon the drawer of the said Bill of Exchange
blV7vY7AZQ3VZprk,& made oath upon the Holy Evangelists that they
Pf0K2YKuhDew13k9,heires executrs admistrs and assignes for and in respect of any dues
8B5kpbZ9mMTeeXgr,same Island Gent: the whole and just summe of twelve hundred weight of
kjguwKWzp6RCsnKR,my heires executors and administrators for ever and
g6gHjpmNHq0wrYzf,Imprimis it is concluded and agreed by and betweene the parties abovesaid that the said
4nV8tOw4dkMuGzCW,bargained premisses . In witness whereof I the said Francis
2zLG0JZJsSYnNmWX,Articles of agreement indented concluded covenanted and made the
iEnCexRHzLJHXz3q,pounds of neet cleare cotton woole to be payed at two severall payments as by
tDuwGdmcNOag7zH7,bargaine and sell unto the said William Gibbs his heires and
l0EQAaTZFsQRhtBq,assigne Set over and to farm Letten and by these presents doth
RkqQpvdPL1FKgT7o,and Lands doth Lye( Being all first Severally Sworen
XysIsriRDpLJouUW,the said John Hutton his heires Ex^rs. and adm^.rs and every of them by these
JEC02trNKktyHCQf,To ye Marshall of ye Count or his lawful deputy
cJTod8TqqbR222wI,planters all\ that the plantacon where the said Comme Nelane and Patricke
y4uO6CZklta5lQKO,bargaine and sell unto the said Thomas Applewhaites pasturage and feedinge
mTy0VKTmfc442vCf,these present Indenture Interchangeably have
UMRld2RXExpS7y4S,Sett my hand and seale this five and twentieth ^day of January 1641
nUeUuYElF05SSK06,accordinge to the tenor of two bills obligatory bearinge date together with these
jupdOYr3i2G9L4Fn,To all xpain people to whome these psents shall come I Levet Richard Fawcett
N26CjmzZhd1IdK4j,granted bargained and sold and doe by theis presents for me my
KV7WbJTGDxYrGaj3,interest of one by name given to serve for the full time
glE5NMc4YIGWhfEQ,Ye 18^th 1663  Abigail my wife both of the Island abovesd: for divers good causes
tXVhMBUinsQlhNjT,the East Indian Walke before Luinsett according to dues condicons
gOw35akAEvvP5gl6,part of the said shippe ye Johns Adventure and of her tacke apparell and
m2vJ0ZU473onTHCG,ly and Clearely acquitted and Exonorated or otherwis
MkcRThMSNfI1U0SO,five thousand six hundred pounds of sound merchantable tobaccoe
UpkDyr7OSJoRu1XX,A Schedule of all the houseings premises and utensils what-
XYpz5ZAUieKxmA9I,Price of the same Island gent I the said Wallis doe hereby for me
qpbdzpSeKg3c0B2K,Authority to grant bargaine and give the above given
JnzsFi3ktxuXG6Vg,divers other good & valluable Consideracons Hath given granted
Q7pgXKzl396CvzSt,at rhe End of euery Six moneths from and after the ^said ffirst
gO6QA6eQGbLZG0Wb,This day Appeared before me George Murray And made
yMH37QycMgL1YP9g,March in the year our Lord God one thousand six hundred sixty and eight
bO9QgncZi5axXAKI,the said Mary for herself her heirs Executors and administrators covenant
0Bdi1BTACzPv0kD3,of one hundred and thirty thousand pounds of good dry well cured
ZIgj7KPYIHPy2PYW,Concerned for all wrongs injuries preducies losses Damages and
w9A4Qhj5SKNBvbJZ,confirme Unto Griffen Rice aforesd all yt my plantacon wch I Cattlye
moorrnE6QA1EQZn9,acres et halfe of an acre and seaven pole scituate lieing and
4Y7jxETx0tbP95Mc,had made or commytted or by any person or persons whatsoever lawfully clayme-
LDUIMQ5Q2O1e0itH,the draw of the said bill as alsoe against David Browning on whom
vXrj3Zoragyoy8gY,shall be in the year of our Lord one thousand sixteen hundred forty and six
Lvc0CU5A6R7xXXuD,of him the said Edw^d Laming his heires or Assignes and without any manner
R8XpdYjnNL7oqryb,Ball the lands late of Cap^t William Thomas Edward Aldin
A9wZxXfRRUbivazB,Gent all that my parcell of land being twenty acres
Z2eMYy9p0cqvTOmc,said Island Captain Patson Antonio Secruto Condon Frances owner and
AbaV1IM6jgVLYzm1,July 1647 from Willm Powrey Esqr ye some of Three thousand foure hundred
RSvcsROd2spn6nnW,Jeffe for and in consideracon of one thousand pounds of good merchant
9QqpCXY8tJQW63PU,Eithers a marriage intended and by Gods Permissions in Shorline
j7uMdX7ON1QtFYKJ,houses edifices buildings thereupon together with the moyetie or one halfe of three
NqRJ4Da8BPR8Pd28,To all Xpian people to whome theise prsents shall come John Shakerley of the
Vi6GSbdZStQeDE5T,of one Hundred pounds currant money of this Island to be in hand payd by
My0ALCzdVlimyrtK,"Acknowledge, Have given, granted, bargained, Sold"
RrIYgsc0KIZSqfUd,May the first 1663 personally appeared before mee M^r William
vjdAtRf7N6UZgbAg,the said John Shirlock and William Sharp have hereunto set
hkpHTX1PWi2MRAY8,and delivery hereof Have given granted bargained sould infeoffe and confirmed
jyJM5oor5TGQ72BQ,did it he was Executor In wrong and actionable as a tresspasor
JTsliLXyZ3W21Avg,"for that they nor either of them, nor any -"
KbQrml0koVcUlm0n,sold assigned sett over and confirme and by theise prsents doe demise
280Jo59JRJO9lTf9,is scituate lyeing and being in the parish called S^t James in the
S3NkJ5R1Zo3n66O0,John Hapcott Nathaniell Silvester Ste: Wiseman)
ijmRFhIwLje3iy0O,by the Vestrey & Churchwardens of this parish upon ye said y
KcVzW7uqdk4wNUN0,the great damage and Loss of the said appearer and the owners of
qduxCj27tFWDkfYo,buildings woods Vnderwoods watters royaltie
yXPPcN2dGvCvoXVD,Sell Aliene release and Confirme unto the Said John
bVoSB9e6pmkvteOO,or admistrs to sue implead and prosecute in any Court in ye Island in prison
iDXxVd22E1AZ3NEW,Modyford or one of them Scituate and being in
nNMe9jKOFgZajX3t,attorney for me and in my name and to my use to aske sue for leavy recover
Msau6OaqEiWAbNE3,upon the said Judgment in that behalfe provided In Wittness  
XcwLLZrZsSDO4XzL,and made Oath on the holy Evangelists of Allmighty God tha
lgsriTCUaofjaFnv,of cotton or thereaboutes unto Leiveten^t Maycock had made or commytted by us the
YdT9WKs00ed4fblO,Sugar Witness my hand & Seale May the 15^th 1667.
Ni8dhjp9FzmeEDtL,Cicell west of Thomas Blaxer north and south of Richard Robinson
ALHUjp89XlcCkOt0,hereby Covenanted granted declared Concluded and agreed
nJRIommgPuYQ84Ug,and quietly have hold use occupy enjoy and reape the proffits
zYRwiTpMeJUJAQDz,"hereof, the receipt whereof and of every part and parcell thereof wee doe  "
KXUojTUXXUH5Lrce,more fine or fines Sue cognuSance de droit come
pLFKlwwY4hgyspz9,peaceably and quietly have hold use occupie possess and enjoy all
qSiKl0PLh9QpiTco,of January in the year of our Lord God One thousand six hundred sixty
URuJIbnKRvZ64Ywe,xxx James Perkins of the Island xx trees w^th all pfitts & comodities beniefitts
UjSSQbyL5QHcqkds,Nicholas Butler doe binde myselfe my heires exers and admistrs in the penal Summe
t0UrASljcgzvBAnO,1681 Murphey Marcous of the Parrish of St.Phillips in the -- Island aforesaid sends greeting in our Lord God everlasting
nSBwPZRYsnvS9GJ1,exers admrs and ~assignes~ every of them that it shall and may belawfull
